Utility,MW-Age,Utility-Em,Fuel,Fuel-MW,Fuel-Age
Pacific Gas & Electric Co.,40.09502763871507,0.011554012828535668,OG,0.0,0.0
USCE-Little Rock District,57.8496143958869,0.0,WAT,1089.1999999999998,57.8496143958869
USCE-Little Rock District,57.8496143958869,0.0,NG,0.0,0.0
USCE-Little Rock District,57.8496143958869,0.0,BIT,0.0,0.0
USCE-Little Rock District,57.8496143958869,0.0,DFO,0.0,0.0
USCE-Little Rock District,57.8496143958869,0.0,NUC,0.0,0.0
USCE-Little Rock District,57.8496143958869,0.0,LIG,0.0,0.0
USCE-Little Rock District,57.8496143958869,0.0,SUB,0.0,0.0
USCE-Little Rock District,57.8496143958869,0.0,RC,0.0,0.0
USCE-Little Rock District,57.8496143958869,0.0,WND,0.0,0.0
USCE-Little Rock District,57.8496143958869,0.0,SUN,0.0,0.0
USCE-Little Rock District,57.8496143958869,0.0,GEO,0.0,0.0
USCE-Little Rock District,57.8496143958869,0.0,LFG,0.0,0.0
USCE-Little Rock District,57.8496143958869,0.0,MWH,0.0,0.0
USCE-Little Rock District,57.8496143958869,0.0,WDS,0.0,0.0
USCE-Little Rock District,57.8496143958869,0.0,RFO,0.0,0.0
USCE-Little Rock District,57.8496143958869,0.0,JF,0.0,0.0
USCE-Little Rock District,57.8496143958869,0.0,SGC,0.0,0.0
USCE-Little Rock District,57.8496143958869,0.0,KER,0.0,0.0
USCE-Little Rock District,57.8496143958869,0.0,PC,0.0,0.0
USCE-Little Rock District,57.8496143958869,0.0,MSW,0.0,0.0
USCE-Little Rock District,57.8496143958869,0.0,WO,0.0,0.0
USCE-Little Rock District,57.8496143958869,0.0,PG,0.0,0.0
USCE-Little Rock District,57.8496143958869,0.0,SGP,0.0,0.0
USCE-Little Rock District,57.8496143958869,0.0,OBL,0.0,0.0
USCE-Little Rock District,57.8496143958869,0.0,OTH,0.0,0.0
USCE-Little Rock District,57.8496143958869,0.0,WH,0.0,0.0
USCE-Little Rock District,57.8496143958869,0.0,OBG,0.0,0.0
USCE-Little Rock District,57.8496143958869,0.0,OG,0.0,0.0
USCE -Vickburg District,56.93768545994065,0.0,WAT,168.5,56.93768545994065
USCE -Vickburg District,56.93768545994065,0.0,NG,0.0,0.0
USCE -Vickburg District,56.93768545994065,0.0,BIT,0.0,0.0
USCE -Vickburg District,56.93768545994065,0.0,DFO,0.0,0.0
USCE -Vickburg District,56.93768545994065,0.0,NUC,0.0,0.0
USCE -Vickburg District,56.93768545994065,0.0,LIG,0.0,0.0
USCE -Vickburg District,56.93768545994065,0.0,SUB,0.0,0.0
USCE -Vickburg District,56.93768545994065,0.0,RC,0.0,0.0
USCE -Vickburg District,56.93768545994065,0.0,WND,0.0,0.0
USCE -Vickburg District,56.93768545994065,0.0,SUN,0.0,0.0
USCE -Vickburg District,56.93768545994065,0.0,GEO,0.0,0.0
USCE -Vickburg District,56.93768545994065,0.0,LFG,0.0,0.0
USCE -Vickburg District,56.93768545994065,0.0,MWH,0.0,0.0
USCE -Vickburg District,56.93768545994065,0.0,WDS,0.0,0.0
USCE -Vickburg District,56.93768545994065,0.0,RFO,0.0,0.0
USCE -Vickburg District,56.93768545994065,0.0,JF,0.0,0.0
USCE -Vickburg District,56.93768545994065,0.0,SGC,0.0,0.0
USCE -Vickburg District,56.93768545994065,0.0,KER,0.0,0.0
USCE -Vickburg District,56.93768545994065,0.0,PC,0.0,0.0
USCE -Vickburg District,56.93768545994065,0.0,MSW,0.0,0.0
USCE -Vickburg District,56.93768545994065,0.0,WO,0.0,0.0
USCE -Vickburg District,56.93768545994065,0.0,PG,0.0,0.0
USCE -Vickburg District,56.93768545994065,0.0,SGP,0.0,0.0
USCE -Vickburg District,56.93768545994065,0.0,OBL,0.0,0.0
USCE -Vickburg District,56.93768545994065,0.0,OTH,0.0,0.0
USCE -Vickburg District,56.93768545994065,0.0,WH,0.0,0.0
USCE -Vickburg District,56.93768545994065,0.0,OBG,0.0,0.0
USCE -Vickburg District,56.93768545994065,0.0,OG,0.0,0.0
City of Piggott - (AR),54.888888888888886,0.07999999999999999,WAT,0.0,0.0
City of Piggott - (AR),54.888888888888886,0.07999999999999999,NG,0.0,0.0
City of Piggott - (AR),54.888888888888886,0.07999999999999999,BIT,0.0,0.0
City of Piggott - (AR),54.888888888888886,0.07999999999999999,DFO,7.200000000000001,54.888888888888886
City of Piggott - (AR),54.888888888888886,0.07999999999999999,NUC,0.0,0.0
City of Piggott - (AR),54.888888888888886,0.07999999999999999,LIG,0.0,0.0
City of Piggott - (AR),54.888888888888886,0.07999999999999999,SUB,0.0,0.0
City of Piggott - (AR),54.888888888888886,0.07999999999999999,RC,0.0,0.0
City of Piggott - (AR),54.888888888888886,0.07999999999999999,WND,0.0,0.0
City of Piggott - (AR),54.888888888888886,0.07999999999999999,SUN,0.0,0.0
City of Piggott - (AR),54.888888888888886,0.07999999999999999,GEO,0.0,0.0
City of Piggott - (AR),54.888888888888886,0.07999999999999999,LFG,0.0,0.0
City of Piggott - (AR),54.888888888888886,0.07999999999999999,MWH,0.0,0.0
City of Piggott - (AR),54.888888888888886,0.07999999999999999,WDS,0.0,0.0
City of Piggott - (AR),54.888888888888886,0.07999999999999999,RFO,0.0,0.0
City of Piggott - (AR),54.888888888888886,0.07999999999999999,JF,0.0,0.0
City of Piggott - (AR),54.888888888888886,0.07999999999999999,SGC,0.0,0.0
City of Piggott - (AR),54.888888888888886,0.07999999999999999,KER,0.0,0.0
City of Piggott - (AR),54.888888888888886,0.07999999999999999,PC,0.0,0.0
City of Piggott - (AR),54.888888888888886,0.07999999999999999,MSW,0.0,0.0
City of Piggott - (AR),54.888888888888886,0.07999999999999999,WO,0.0,0.0
City of Piggott - (AR),54.888888888888886,0.07999999999999999,PG,0.0,0.0
City of Piggott - (AR),54.888888888888886,0.07999999999999999,SGP,0.0,0.0
City of Piggott - (AR),54.888888888888886,0.07999999999999999,OBL,0.0,0.0
City of Piggott - (AR),54.888888888888886,0.07999999999999999,OTH,0.0,0.0
City of Piggott - (AR),54.888888888888886,0.07999999999999999,WH,0.0,0.0
City of Piggott - (AR),54.888888888888886,0.07999999999999999,OBG,0.0,0.0
City of Piggott - (AR),54.888888888888886,0.07999999999999999,OG,0.0,0.0
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,WAT,167.39999999999998,23.290322580645167
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,NG,2007.3,20.87674986300005
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,BIT,0.0,0.0
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,DFO,0.0,0.0
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,NUC,0.0,0.0
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,LIG,0.0,0.0
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,SUB,0.0,0.0
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,RC,0.0,0.0
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,WND,0.0,0.0
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,SUN,0.0,0.0
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,GEO,0.0,0.0
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,LFG,0.0,0.0
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,MWH,0.0,0.0
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,WDS,0.0,0.0
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,RFO,0.0,0.0
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,JF,0.0,0.0
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,SGC,0.0,0.0
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,KER,0.0,0.0
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,PC,0.0,0.0
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,MSW,0.0,0.0
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,WO,0.0,0.0
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,PG,0.0,0.0
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,SGP,0.0,0.0
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,OBL,0.0,0.0
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,OTH,0.0,0.0
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,WH,0.0,0.0
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,OBG,0.0,0.0
Arkansas Electric Coop Corp,21.062537361475147,0.05445840805628363,OG,0.0,0.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,WAT,0.0,0.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,NG,0.0,0.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,BIT,0.0,0.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,DFO,0.0,0.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,NUC,1267.7,34.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,LIG,0.0,0.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,SUB,0.0,0.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,RC,0.0,0.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,WND,0.0,0.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,SUN,0.0,0.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,GEO,0.0,0.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,LFG,0.0,0.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,MWH,0.0,0.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,WDS,0.0,0.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,RFO,0.0,0.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,JF,0.0,0.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,SGC,0.0,0.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,KER,0.0,0.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,PC,0.0,0.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,MSW,0.0,0.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,WO,0.0,0.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,PG,0.0,0.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,SGP,0.0,0.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,OBL,0.0,0.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,OTH,0.0,0.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,WH,0.0,0.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,OBG,0.0,0.0
Wolf Creek Nuclear Optg Corp,34.0,0.0,OG,0.0,0.0
El Dorado Irrigation District,95.0,0.0,WAT,20.0,95.0
El Dorado Irrigation District,95.0,0.0,NG,0.0,0.0
El Dorado Irrigation District,95.0,0.0,BIT,0.0,0.0
El Dorado Irrigation District,95.0,0.0,DFO,0.0,0.0
El Dorado Irrigation District,95.0,0.0,NUC,0.0,0.0
El Dorado Irrigation District,95.0,0.0,LIG,0.0,0.0
El Dorado Irrigation District,95.0,0.0,SUB,0.0,0.0
El Dorado Irrigation District,95.0,0.0,RC,0.0,0.0
El Dorado Irrigation District,95.0,0.0,WND,0.0,0.0
El Dorado Irrigation District,95.0,0.0,SUN,0.0,0.0
El Dorado Irrigation District,95.0,0.0,GEO,0.0,0.0
El Dorado Irrigation District,95.0,0.0,LFG,0.0,0.0
El Dorado Irrigation District,95.0,0.0,MWH,0.0,0.0
El Dorado Irrigation District,95.0,0.0,WDS,0.0,0.0
El Dorado Irrigation District,95.0,0.0,RFO,0.0,0.0
El Dorado Irrigation District,95.0,0.0,JF,0.0,0.0
El Dorado Irrigation District,95.0,0.0,SGC,0.0,0.0
El Dorado Irrigation District,95.0,0.0,KER,0.0,0.0
El Dorado Irrigation District,95.0,0.0,PC,0.0,0.0
El Dorado Irrigation District,95.0,0.0,MSW,0.0,0.0
El Dorado Irrigation District,95.0,0.0,WO,0.0,0.0
El Dorado Irrigation District,95.0,0.0,PG,0.0,0.0
El Dorado Irrigation District,95.0,0.0,SGP,0.0,0.0
El Dorado Irrigation District,95.0,0.0,OBL,0.0,0.0
El Dorado Irrigation District,95.0,0.0,OTH,0.0,0.0
El Dorado Irrigation District,95.0,0.0,WH,0.0,0.0
El Dorado Irrigation District,95.0,0.0,OBG,0.0,0.0
El Dorado Irrigation District,95.0,0.0,OG,0.0,0.0
PacifiCorp,36.78499269381146,0.07199651672524782,WAT,1136.1999999999998,71.25066009505369
PacifiCorp,36.78499269381146,0.07199651672524782,NG,3224.1,16.582426103408704
PacifiCorp,36.78499269381146,0.07199651672524782,BIT,2614.5,40.5560527825588
PacifiCorp,36.78499269381146,0.07199651672524782,DFO,0.0,0.0
PacifiCorp,36.78499269381146,0.07199651672524782,NUC,0.0,0.0
PacifiCorp,36.78499269381146,0.07199651672524782,LIG,0.0,0.0
PacifiCorp,36.78499269381146,0.07199651672524782,SUB,4598.400000000001,46.175735038274176
PacifiCorp,36.78499269381146,0.07199651672524782,RC,0.0,0.0
PacifiCorp,36.78499269381146,0.07199651672524782,WND,1040.5,11.217683805862565
PacifiCorp,36.78499269381146,0.07199651672524782,SUN,2.0,7.0
PacifiCorp,36.78499269381146,0.07199651672524782,GEO,44.8,27.761160714285715
PacifiCorp,36.78499269381146,0.07199651672524782,LFG,0.0,0.0
PacifiCorp,36.78499269381146,0.07199651672524782,MWH,0.0,0.0
PacifiCorp,36.78499269381146,0.07199651672524782,WDS,0.0,0.0
PacifiCorp,36.78499269381146,0.07199651672524782,RFO,0.0,0.0
PacifiCorp,36.78499269381146,0.07199651672524782,JF,0.0,0.0
PacifiCorp,36.78499269381146,0.07199651672524782,SGC,0.0,0.0
PacifiCorp,36.78499269381146,0.07199651672524782,KER,0.0,0.0
PacifiCorp,36.78499269381146,0.07199651672524782,PC,0.0,0.0
PacifiCorp,36.78499269381146,0.07199651672524782,MSW,0.0,0.0
PacifiCorp,36.78499269381146,0.07199651672524782,WO,0.0,0.0
PacifiCorp,36.78499269381146,0.07199651672524782,PG,0.0,0.0
PacifiCorp,36.78499269381146,0.07199651672524782,SGP,0.0,0.0
PacifiCorp,36.78499269381146,0.07199651672524782,OBL,0.0,0.0
PacifiCorp,36.78499269381146,0.07199651672524782,OTH,0.0,0.0
PacifiCorp,36.78499269381146,0.07199651672524782,WH,0.0,0.0
PacifiCorp,36.78499269381146,0.07199651672524782,OBG,0.0,0.0
PacifiCorp,36.78499269381146,0.07199651672524782,OG,0.0,0.0
Imperial Irrigation District,30.02056962025316,0.04903929324894514,WAT,83.90000000000002,61.786650774731804
Imperial Irrigation District,30.02056962025316,0.04903929324894514,NG,596.6,27.424740194435127
Imperial Irrigation District,30.02056962025316,0.04903929324894514,BIT,0.0,0.0
Imperial Irrigation District,30.02056962025316,0.04903929324894514,DFO,24.9,39.0
Imperial Irrigation District,30.02056962025316,0.04903929324894514,NUC,0.0,0.0
Imperial Irrigation District,30.02056962025316,0.04903929324894514,LIG,0.0,0.0
Imperial Irrigation District,30.02056962025316,0.04903929324894514,SUB,0.0,0.0
Imperial Irrigation District,30.02056962025316,0.04903929324894514,RC,0.0,0.0
Imperial Irrigation District,30.02056962025316,0.04903929324894514,WND,0.0,0.0
Imperial Irrigation District,30.02056962025316,0.04903929324894514,SUN,23.0,7.0
Imperial Irrigation District,30.02056962025316,0.04903929324894514,GEO,0.0,0.0
Imperial Irrigation District,30.02056962025316,0.04903929324894514,LFG,0.0,0.0
Imperial Irrigation District,30.02056962025316,0.04903929324894514,MWH,30.0,3.0
Imperial Irrigation District,30.02056962025316,0.04903929324894514,WDS,0.0,0.0
Imperial Irrigation District,30.02056962025316,0.04903929324894514,RFO,0.0,0.0
Imperial Irrigation District,30.02056962025316,0.04903929324894514,JF,0.0,0.0
Imperial Irrigation District,30.02056962025316,0.04903929324894514,SGC,0.0,0.0
Imperial Irrigation District,30.02056962025316,0.04903929324894514,KER,0.0,0.0
Imperial Irrigation District,30.02056962025316,0.04903929324894514,PC,0.0,0.0
Imperial Irrigation District,30.02056962025316,0.04903929324894514,MSW,0.0,0.0
Imperial Irrigation District,30.02056962025316,0.04903929324894514,WO,0.0,0.0
Imperial Irrigation District,30.02056962025316,0.04903929324894514,PG,0.0,0.0
Imperial Irrigation District,30.02056962025316,0.04903929324894514,SGP,0.0,0.0
Imperial Irrigation District,30.02056962025316,0.04903929324894514,OBL,0.0,0.0
Imperial Irrigation District,30.02056962025316,0.04903929324894514,OTH,0.0,0.0
Imperial Irrigation District,30.02056962025316,0.04903929324894514,WH,0.0,0.0
Imperial Irrigation District,30.02056962025316,0.04903929324894514,OBG,0.0,0.0
Imperial Irrigation District,30.02056962025316,0.04903929324894514,OG,0.0,0.0
Energy Northwest,34.11122865346834,0.0,WAT,27.5,55.0
Energy Northwest,34.11122865346834,0.0,NG,0.0,0.0
Energy Northwest,34.11122865346834,0.0,BIT,0.0,0.0
Energy Northwest,34.11122865346834,0.0,DFO,0.0,0.0
Energy Northwest,34.11122865346834,0.0,NUC,1200.0,35.0
Energy Northwest,34.11122865346834,0.0,LIG,0.0,0.0
Energy Northwest,34.11122865346834,0.0,SUB,0.0,0.0
Energy Northwest,34.11122865346834,0.0,RC,0.0,0.0
Energy Northwest,34.11122865346834,0.0,WND,95.9,17.0
Energy Northwest,34.11122865346834,0.0,SUN,0.0,0.0
Energy Northwest,34.11122865346834,0.0,GEO,0.0,0.0
Energy Northwest,34.11122865346834,0.0,LFG,0.0,0.0
Energy Northwest,34.11122865346834,0.0,MWH,0.0,0.0
Energy Northwest,34.11122865346834,0.0,WDS,0.0,0.0
Energy Northwest,34.11122865346834,0.0,RFO,0.0,0.0
Energy Northwest,34.11122865346834,0.0,JF,0.0,0.0
Energy Northwest,34.11122865346834,0.0,SGC,0.0,0.0
Energy Northwest,34.11122865346834,0.0,KER,0.0,0.0
Energy Northwest,34.11122865346834,0.0,PC,0.0,0.0
Energy Northwest,34.11122865346834,0.0,MSW,0.0,0.0
Energy Northwest,34.11122865346834,0.0,WO,0.0,0.0
Energy Northwest,34.11122865346834,0.0,PG,0.0,0.0
Energy Northwest,34.11122865346834,0.0,SGP,0.0,0.0
Energy Northwest,34.11122865346834,0.0,OBL,0.0,0.0
Energy Northwest,34.11122865346834,0.0,OTH,0.0,0.0
Energy Northwest,34.11122865346834,0.0,WH,0.0,0.0
Energy Northwest,34.11122865346834,0.0,OBG,0.0,0.0
Energy Northwest,34.11122865346834,0.0,OG,0.0,0.0
East Bay Municipal Util Dist,59.11046511627905,0.0,WAT,34.400000000000006,59.11046511627905
East Bay Municipal Util Dist,59.11046511627905,0.0,NG,0.0,0.0
East Bay Municipal Util Dist,59.11046511627905,0.0,BIT,0.0,0.0
East Bay Municipal Util Dist,59.11046511627905,0.0,DFO,0.0,0.0
East Bay Municipal Util Dist,59.11046511627905,0.0,NUC,0.0,0.0
East Bay Municipal Util Dist,59.11046511627905,0.0,LIG,0.0,0.0
East Bay Municipal Util Dist,59.11046511627905,0.0,SUB,0.0,0.0
East Bay Municipal Util Dist,59.11046511627905,0.0,RC,0.0,0.0
East Bay Municipal Util Dist,59.11046511627905,0.0,WND,0.0,0.0
East Bay Municipal Util Dist,59.11046511627905,0.0,SUN,0.0,0.0
East Bay Municipal Util Dist,59.11046511627905,0.0,GEO,0.0,0.0
East Bay Municipal Util Dist,59.11046511627905,0.0,LFG,0.0,0.0
East Bay Municipal Util Dist,59.11046511627905,0.0,MWH,0.0,0.0
East Bay Municipal Util Dist,59.11046511627905,0.0,WDS,0.0,0.0
East Bay Municipal Util Dist,59.11046511627905,0.0,RFO,0.0,0.0
East Bay Municipal Util Dist,59.11046511627905,0.0,JF,0.0,0.0
East Bay Municipal Util Dist,59.11046511627905,0.0,SGC,0.0,0.0
East Bay Municipal Util Dist,59.11046511627905,0.0,KER,0.0,0.0
East Bay Municipal Util Dist,59.11046511627905,0.0,PC,0.0,0.0
East Bay Municipal Util Dist,59.11046511627905,0.0,MSW,0.0,0.0
East Bay Municipal Util Dist,59.11046511627905,0.0,WO,0.0,0.0
East Bay Municipal Util Dist,59.11046511627905,0.0,PG,0.0,0.0
East Bay Municipal Util Dist,59.11046511627905,0.0,SGP,0.0,0.0
East Bay Municipal Util Dist,59.11046511627905,0.0,OBL,0.0,0.0
East Bay Municipal Util Dist,59.11046511627905,0.0,OTH,0.0,0.0
East Bay Municipal Util Dist,59.11046511627905,0.0,WH,0.0,0.0
East Bay Municipal Util Dist,59.11046511627905,0.0,OBG,0.0,0.0
East Bay Municipal Util Dist,59.11046511627905,0.0,OG,0.0,0.0
City of Glendale - (CA),43.558930340046224,0.05861043248596896,WAT,0.0,0.0
City of Glendale - (CA),43.558930340046224,0.05861043248596896,NG,277.9,42.000719683339334
City of Glendale - (CA),43.558930340046224,0.05861043248596896,BIT,0.0,0.0
City of Glendale - (CA),43.558930340046224,0.05861043248596896,DFO,0.0,0.0
City of Glendale - (CA),43.558930340046224,0.05861043248596896,NUC,0.0,0.0
City of Glendale - (CA),43.558930340046224,0.05861043248596896,LIG,0.0,0.0
City of Glendale - (CA),43.558930340046224,0.05861043248596896,SUB,0.0,0.0
City of Glendale - (CA),43.558930340046224,0.05861043248596896,RC,0.0,0.0
City of Glendale - (CA),43.558930340046224,0.05861043248596896,WND,0.0,0.0
City of Glendale - (CA),43.558930340046224,0.05861043248596896,SUN,0.0,0.0
City of Glendale - (CA),43.558930340046224,0.05861043248596896,GEO,0.0,0.0
City of Glendale - (CA),43.558930340046224,0.05861043248596896,LFG,23.0,66.0
City of Glendale - (CA),43.558930340046224,0.05861043248596896,MWH,2.0,2.0
City of Glendale - (CA),43.558930340046224,0.05861043248596896,WDS,0.0,0.0
City of Glendale - (CA),43.558930340046224,0.05861043248596896,RFO,0.0,0.0
City of Glendale - (CA),43.558930340046224,0.05861043248596896,JF,0.0,0.0
City of Glendale - (CA),43.558930340046224,0.05861043248596896,SGC,0.0,0.0
City of Glendale - (CA),43.558930340046224,0.05861043248596896,KER,0.0,0.0
City of Glendale - (CA),43.558930340046224,0.05861043248596896,PC,0.0,0.0
City of Glendale - (CA),43.558930340046224,0.05861043248596896,MSW,0.0,0.0
City of Glendale - (CA),43.558930340046224,0.05861043248596896,WO,0.0,0.0
City of Glendale - (CA),43.558930340046224,0.05861043248596896,PG,0.0,0.0
City of Glendale - (CA),43.558930340046224,0.05861043248596896,SGP,0.0,0.0
City of Glendale - (CA),43.558930340046224,0.05861043248596896,OBL,0.0,0.0
City of Glendale - (CA),43.558930340046224,0.05861043248596896,OTH,0.0,0.0
City of Glendale - (CA),43.558930340046224,0.05861043248596896,WH,0.0,0.0
City of Glendale - (CA),43.558930340046224,0.05861043248596896,OBG,0.0,0.0
City of Glendale - (CA),43.558930340046224,0.05861043248596896,OG,0.0,0.0
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,WAT,121.50000000000001,95.80246913580245
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,NG,116.0,66.0
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,BIT,0.0,0.0
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,DFO,0.8,39.0
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,NUC,0.0,0.0
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,LIG,0.0,0.0
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,SUB,1090.5,44.88308115543329
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,RC,0.0,0.0
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,WND,521.8,6.154082023763895
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,SUN,0.0,0.0
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,GEO,0.0,0.0
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,LFG,0.0,0.0
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,MWH,0.0,0.0
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,WDS,26.5,44.18867924528302
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,RFO,0.0,0.0
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,JF,0.0,0.0
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,SGC,0.0,0.0
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,KER,0.0,0.0
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,PC,0.0,0.0
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,MSW,0.0,0.0
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,WO,0.0,0.0
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,PG,0.0,0.0
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,SGP,0.0,0.0
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,OBL,0.0,0.0
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,OTH,0.0,0.0
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,WH,0.0,0.0
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,OBG,0.0,0.0
"ALLETE, Inc.",38.705662990783665,0.06276330509828992,OG,0.0,0.0
City & County of San Francisco,52.29211087420042,0.0,WAT,375.20000000000005,52.29211087420042
City & County of San Francisco,52.29211087420042,0.0,NG,0.0,0.0
City & County of San Francisco,52.29211087420042,0.0,BIT,0.0,0.0
City & County of San Francisco,52.29211087420042,0.0,DFO,0.0,0.0
City & County of San Francisco,52.29211087420042,0.0,NUC,0.0,0.0
City & County of San Francisco,52.29211087420042,0.0,LIG,0.0,0.0
City & County of San Francisco,52.29211087420042,0.0,SUB,0.0,0.0
City & County of San Francisco,52.29211087420042,0.0,RC,0.0,0.0
City & County of San Francisco,52.29211087420042,0.0,WND,0.0,0.0
City & County of San Francisco,52.29211087420042,0.0,SUN,0.0,0.0
City & County of San Francisco,52.29211087420042,0.0,GEO,0.0,0.0
City & County of San Francisco,52.29211087420042,0.0,LFG,0.0,0.0
City & County of San Francisco,52.29211087420042,0.0,MWH,0.0,0.0
City & County of San Francisco,52.29211087420042,0.0,WDS,0.0,0.0
City & County of San Francisco,52.29211087420042,0.0,RFO,0.0,0.0
City & County of San Francisco,52.29211087420042,0.0,JF,0.0,0.0
City & County of San Francisco,52.29211087420042,0.0,SGC,0.0,0.0
City & County of San Francisco,52.29211087420042,0.0,KER,0.0,0.0
City & County of San Francisco,52.29211087420042,0.0,PC,0.0,0.0
City & County of San Francisco,52.29211087420042,0.0,MSW,0.0,0.0
City & County of San Francisco,52.29211087420042,0.0,WO,0.0,0.0
City & County of San Francisco,52.29211087420042,0.0,PG,0.0,0.0
City & County of San Francisco,52.29211087420042,0.0,SGP,0.0,0.0
City & County of San Francisco,52.29211087420042,0.0,OBL,0.0,0.0
City & County of San Francisco,52.29211087420042,0.0,OTH,0.0,0.0
City & County of San Francisco,52.29211087420042,0.0,WH,0.0,0.0
City & County of San Francisco,52.29211087420042,0.0,OBG,0.0,0.0
City & County of San Francisco,52.29211087420042,0.0,OG,0.0,0.0
"Copper Valley Elec Assn, Inc",29.127819548872182,0.04290726817042607,WAT,18.5,25.054054054054053
"Copper Valley Elec Assn, Inc",29.127819548872182,0.04290726817042607,NG,0.0,0.0
"Copper Valley Elec Assn, Inc",29.127819548872182,0.04290726817042607,BIT,0.0,0.0
"Copper Valley Elec Assn, Inc",29.127819548872182,0.04290726817042607,DFO,16.099999999999998,37.142857142857146
"Copper Valley Elec Assn, Inc",29.127819548872182,0.04290726817042607,NUC,0.0,0.0
